,gene_name,ribosomal_subunit
ENSG00000226763,SRRM5,False
ENSG00000226777,KIAA0125,False
ENSG00000226887,ERVMER34-1,False
ENSG00000226979,LTA,False
ENSG00000227011,C17orf112,False
ENSG00000227057,WDR46,False
ENSG00000227059,ANHX,False
ENSG00000227124,ZNF717,False
ENSG00000227234,SPANXB2,False
ENSG00000227345,PARG,False
ENSG00000227471,AKR1B15,False
ENSG00000227500,SCAMP4,False
ENSG00000227507,LTB,False
ENSG00000227729,RD3L,False
ENSG00000227868,C1orf234,False
ENSG00000228075,BOD1L2,False
ENSG00000228278,ORM2,False
ENSG00000228300,C19orf24,False
ENSG00000228474,OST4,False
ENSG00000228594,C1orf233,False
ENSG00000228672,PROB1,False
ENSG00000228696,ARL17B,False
ENSG00000228716,DHFR,False
ENSG00000228727,SAPCD1,False
ENSG00000228836,CT45A5,False
ENSG00000229117,RPL41,True
ENSG00000229314,ORM1,False
ENSG00000229415,SFTA3,False
ENSG00000229474,PATL2,False
ENSG00000229549,TSPY8,False
ENSG00000229637,PRAC2,False
ENSG00000229676,ZNF492,False
ENSG00000229809,ZNF688,False
ENSG00000229833,PET100,False
ENSG00000229937,PRPS1L1,False
ENSG00000229972,IQCF3,False
ENSG00000230062,ANKRD66,False
ENSG00000230124,LHX4-AS1,False
ENSG00000230453,ANKRD18B,False
ENSG00000230657,PRB4,False
ENSG00000230667,SETSIP,False
ENSG00000230797,YY2,False
ENSG00000230873,STMND1,False
ENSG00000230989,HSBP1,False
ENSG00000231256,C17orf105,False
ENSG00000231274,SBK3,False
ENSG00000231389,HLA-DPA1,False
ENSG00000231500,RPS18,True
ENSG00000231672,DIRC3,False
ENSG00000231738,TSPAN19,False
ENSG00000231824,C18orf42,False
ENSG00000231852,CYP21A2,False
ENSG00000231887,PRH1,False
ENSG00000231925,TAPBP,False
ENSG00000232040,ZBED9,False
ENSG00000232112,TMA7,False
ENSG00000232119,MCTS1,False
ENSG00000232125,DYTN,False
ENSG00000232388,LINC00493,False
ENSG00000232434,C9orf172,False
ENSG00000232629,HLA-DQB2,False
ENSG00000232653,GOLGA8N,False
ENSG00000232810,TNF,False
ENSG00000232838,PET117,False
ENSG00000232859,LYRM9,False
ENSG00000233024,NPIPA7,False
ENSG00000233041,PHGR1,False
ENSG00000233276,GPX1,False
ENSG00000233493,TMEM238,False
ENSG00000233608,TWIST2,False
ENSG00000233670,PIRT,False
ENSG00000233757,AC092835.2,False
ENSG00000233822,HIST1H2BN,False
ENSG00000233927,RPS28,True
ENSG00000233932,CTXN2,False
ENSG00000233954,UQCRHL,False
ENSG00000234068,PAGE2,False
ENSG00000234127,TRIM26,False
ENSG00000234224,TMEM229A,False
ENSG00000234284,ZNF879,False
ENSG00000234289,H2BFS,False
ENSG00000234409,AC006547.14,False
ENSG00000234444,ZNF736,False
ENSG00000234465,PINLYP,False
ENSG00000234469,AC002365.5,False
ENSG00000234511,C5orf58,False
ENSG00000234545,FAM133B,False
ENSG00000234616,JRK,False
ENSG00000234719,RP11-166B2.1,False
ENSG00000234745,HLA-B,False
ENSG00000234769,WASH4P,False
ENSG00000234776,C11orf94,False
ENSG00000234857,HNRNPUL2-BSCL2,False
ENSG00000234906,APOC2,False
ENSG00000234965,SHISA8,False
ENSG00000235034,C19orf81,False
ENSG00000235098,ANKRD65,False
ENSG00000235109,ZSCAN31,False
ENSG00000235156,TMEM30C,False
ENSG00000235162,C12orf75,False
ENSG00000235169,SMIM1,False
ENSG00000235173,HGH1,False
ENSG00000235376,RPEL1,False
ENSG00000235568,NFAM1,False
ENSG00000235631,RNF148,False
ENSG00000235711,ANKRD34C,False
ENSG00000235750,KIAA0040,False
ENSG00000235863,B3GALT4,False
ENSG00000235961,PNMA6A,False
ENSG00000236027,PATE3,False
ENSG00000236104,ZBTB22,False
ENSG00000236279,CLEC2L,False
ENSG00000236287,ZBED5,False
ENSG00000236320,SLFN14,False
ENSG00000236334,PPIAL4G,False
ENSG00000236446,CT47B1,False
ENSG00000236609,ZNF853,False
ENSG00000236699,ARHGEF38,False
ENSG00000236980,C3orf84,False
ENSG00000237136,C4orf51,False
ENSG00000237172,B3GNT9,False
ENSG00000237190,CDKN2AIPNL,False
ENSG00000237289,CKMT1B,False
ENSG00000237353,PATE4,False
ENSG00000237440,ZNF737,False
ENSG00000237441,RGL2,False
ENSG00000237452,AC074212.3,False
ENSG00000237515,SHISA9,False
ENSG00000237541,HLA-DQA2,False
ENSG00000237649,KIFC1,False
ENSG00000237651,C2orf74,False
ENSG00000237765,FAM200B,False
ENSG00000238083,LRRC37A2,False
ENSG00000238227,C9orf69,False
ENSG00000238243,OR2W3,False
ENSG00000238269,PAGE2B,False
ENSG00000239264,TXNDC5,False
ENSG00000239282,GATSL3,False
ENSG00000239305,RNF103,False
ENSG00000239306,RBM14,False
ENSG00000239382,ALKBH6,False
ENSG00000239388,ASB14,False
ENSG00000239474,KLHL41,False
ENSG00000239521,GATS,False
ENSG00000239665,RP11-295P9.3,False
ENSG00000239672,NME1,False
ENSG00000239697,TNFSF12,False
ENSG00000239704,CDRT4,False
ENSG00000239713,APOBEC3G,False
ENSG00000239732,TLR9,False
ENSG00000239779,WBP1,False
ENSG00000239789,MRPS17,True
ENSG00000239839,DEFA3,False
ENSG00000239857,GET4,False
ENSG00000239887,C1orf226,False
ENSG00000239900,ADSL,False
ENSG00000239961,LILRA4,False
ENSG00000239998,LILRA2,False
ENSG00000240021,TEX35,False
ENSG00000240038,AMY2B,False
ENSG00000240053,LY6G5B,False
ENSG00000240065,PSMB9,False
ENSG00000240184,PCDHGC3,False
ENSG00000240204,SMKR1,False
ENSG00000240230,COX19,False
ENSG00000240303,ACAD11,False
ENSG00000240344,PPIL3,False
ENSG00000240403,KIR3DL2,False
ENSG00000240505,TNFRSF13B,False
ENSG00000240563,L1TD1,False
ENSG00000240583,AQP1,False
ENSG00000240654,C1QTNF9,False
ENSG00000240682,ISY1,False
ENSG00000240694,PNMA2,False
ENSG00000240747,KRBOX1,False
ENSG00000240764,PCDHGC5,False
ENSG00000240771,ARHGEF25,False
ENSG00000240849,TMEM189,False
ENSG00000240857,RDH14,False
ENSG00000240891,PLCXD2,False
ENSG00000240972,MIF,False
ENSG00000241058,NSUN6,False
ENSG00000241106,HLA-DOB,False
ENSG00000241119,UGT1A9,False
ENSG00000241127,YAE1D1,False
ENSG00000241186,TDGF1,False
ENSG00000241258,CRCP,False
ENSG00000241322,CDRT1,False
ENSG00000241343,RPL36A,True
ENSG00000241360,PDXP,False
ENSG00000241370,RPP21,False
ENSG00000241399,CD302,False
ENSG00000241404,EGFL8,False
ENSG00000241468,ATP5J2,False
ENSG00000241484,ARHGAP8,False
ENSG00000241553,ARPC4,False
ENSG00000241563,CORT,False
ENSG00000241635,UGT1A8,False
ENSG00000241644,INMT,False
ENSG00000241685,ARPC1A,False
ENSG00000241690,TMEM239,False
ENSG00000241697,TMEFF1,False
ENSG00000241794,SPRR2A,False
ENSG00000241837,ATP5O,False
ENSG00000241839,PLEKHO2,False
ENSG00000241852,C8orf58,False
ENSG00000241878,PISD,False
ENSG00000241935,HOGA1,False
ENSG00000241973,PI4KA,False
ENSG00000241978,AKAP2,False
ENSG00000242110,AMACR,False
ENSG00000242114,MTFP1,False
ENSG00000242173,ARHGDIG,False
ENSG00000242220,TCP10L,False
ENSG00000242247,ARFGAP3,False
ENSG00000242259,C22orf39,False
ENSG00000242265,PEG10,False
ENSG00000242366,UGT1A1,False
ENSG00000242372,EIF6,False
ENSG00000242441,GTF2A1L,False
ENSG00000242485,MRPL20,True
ENSG00000242498,ARPIN,False
ENSG00000242515,UGT1A10,False
ENSG00000242550,SERPINB10,False
ENSG00000242574,HLA-DMB,False
ENSG00000242612,DECR2,False
ENSG00000242616,GNG10,False
ENSG00000242715,CCDC169,False
ENSG00000242732,RGAG4,False
ENSG00000242802,AP5Z1,False
ENSG00000242852,ZNF709,False
ENSG00000242950,ERVW-1,False
ENSG00000243056,EIF4EBP3,False
ENSG00000243137,PSG4,False
ENSG00000243147,MRPL33,True
ENSG00000243156,MICAL3,False
ENSG00000243232,PCDHAC2,False
ENSG00000243244,STON1,False
ENSG00000243251,PGBD3,False
ENSG00000243279,PRAF2,False
ENSG00000243284,VSIG8,False
ENSG00000243317,C7orf73,False
ENSG00000243335,KCTD7,False
ENSG00000243364,EFNA4,False
ENSG00000243414,TICAM2,False
ENSG00000243444,PALM2,False
ENSG00000243449,C4orf48,False
ENSG00000243477,NAT6,False
ENSG00000243509,TNFRSF6B,False
ENSG00000243543,WFDC6,False
ENSG00000243566,UPK3B,False
ENSG00000243646,IL10RB,False
ENSG00000243649,CFB,False
ENSG00000243660,ZNF487,False
ENSG00000243667,WDR92,False
ENSG00000243678,NME1-NME2,False
ENSG00000243696,RP5-966M1.6,False
ENSG00000243709,LEFTY1,False
ENSG00000243710,CFAP57,False
ENSG00000243716,NPIPB5,False
ENSG00000243725,TTC4,False
ENSG00000243749,ZMYM6NB,False
ENSG00000243772,KIR2DL3,False
ENSG00000243789,JMJD7,False
ENSG00000243811,APOBEC3D,False
ENSG00000243896,OR2A7,False
ENSG00000243927,MRPS6,True
ENSG00000243943,ZNF512,False
ENSG00000243955,GSTA1,False
ENSG00000243978,RGAG1,False
ENSG00000243989,ACY1,False
ENSG00000244005,NFS1,False
ENSG00000244025,KRTAP19-3,False
ENSG00000244038,DDOST,False
ENSG00000244045,TMEM199,False
ENSG00000244067,GSTA2,False
ENSG00000244094,SPRR2F,False
ENSG00000244115,DNAJC25-GNG10,False
ENSG00000244187,TMEM141,False
ENSG00000244242,IFITM10,False
ENSG00000244274,DBNDD2,False
ENSG00000244355,LY6G6D,False
ENSG00000244405,ETV5,False
ENSG00000244414,CFHR1,False
ENSG00000244462,RBM12,False
ENSG00000244474,UGT1A4,False
ENSG00000244482,LILRA6,False
ENSG00000244486,SCARF2,False
ENSG00000244509,APOBEC3C,False
ENSG00000244588,RAD21L1,False
ENSG00000244687,UBE2V1,False
ENSG00000244694,PTCHD4,False
ENSG00000244731,C4A,False
ENSG00000244734,HBB,False
ENSG00000244754,N4BP2L2,False
ENSG00000245680,ZNF585B,False
ENSG00000245848,CEBPA,False
ENSG00000246705,H2AFJ,False
ENSG00000246922,UBAP1L,False
ENSG00000247077,PGAM5,False
ENSG00000247315,ZCCHC3,False
ENSG00000247596,TWF2,False
ENSG00000247626,MARS2,False
ENSG00000247746,USP51,False
ENSG00000248098,BCKDHA,False
ENSG00000248099,INSL3,False
ENSG00000248144,ADH1C,False
ENSG00000248333,CDK11B,False
ENSG00000248383,PCDHAC1,False
ENSG00000248483,POU5F2,False
ENSG00000248485,PCP4L1,False
ENSG00000248487,ABHD14A,False
ENSG00000248592,TMEM110-MUSTN1,False
ENSG00000248712,CCDC153,False
ENSG00000248713,RP11-766F14.2,False
ENSG00000248746,ACTN3,False
ENSG00000248751,RP1-130H16.18,False
ENSG00000248871,TNFSF12-TNFSF13,False
ENSG00000248905,FMN1,False
ENSG00000249115,HAUS5,False
ENSG00000249139,EPPIN-WFDC6,False
ENSG00000249158,PCDHA11,False
ENSG00000249222,ATP5L2,False
ENSG00000249240,AC069368.3,False
ENSG00000249242,TMEM150C,False
ENSG00000249437,NAIP,False
ENSG00000249459,ZNF286B,False
ENSG00000249471,ZNF324B,False
ENSG00000249481,SPATS1,False
ENSG00000249590,RP4-539M6.19,False
ENSG00000249693,THEGL,False
ENSG00000249709,ZNF564,False
ENSG00000249751,ECSCR,False
ENSG00000249853,HS3ST5,False
ENSG00000249915,PDCD6,False
ENSG00000249961,CCDC79,False
ENSG00000249992,TMEM158,False
ENSG00000250021,C15orf38-AP3S2,False
ENSG00000250067,YJEFN3,False
ENSG00000250120,PCDHA10,False
ENSG00000250254,PTTG2,False
ENSG00000250264,TAP2,False
ENSG00000250305,KIAA1456,False
ENSG00000250312,ZNF718,False
ENSG00000250317,SMIM20,False
ENSG00000250361,GYPB,False
ENSG00000250423,KIAA1210,False
ENSG00000250479,CHCHD10,False
ENSG00000250486,FAM218A,False
ENSG00000250510,GPR162,False
ENSG00000250565,ATP6V1E2,False
ENSG00000250571,GLI4,False
ENSG00000250588,IQCJ-SCHIP1,False
ENSG00000250641,MEGT1,False
ENSG00000250709,CCDC169-SOHLH2,False
ENSG00000250719,RP11-322N21.2,False
ENSG00000250722,SEPP1,False
ENSG00000250741,NT5C1B-RDH14,False
ENSG00000250799,PRODH2,False
ENSG00000251192,ZNF674,False
ENSG00000251201,TMED7-TICAM2,False
ENSG00000251247,ZNF345,False
ENSG00000251258,RFPL4B,False
ENSG00000251287,ALG1L2,False
ENSG00000251349,MSANTD3-TMEFF1,False
ENSG00000251369,ZNF550,False
ENSG00000251493,FOXD1,False
ENSG00000251503,APITD1-CORT,False
ENSG00000251569,RP11-724O16.1,False
ENSG00000251655,PRB1,False
ENSG00000251664,PCDHA12,False
ENSG00000253159,PCDHGA12,False
ENSG00000253250,C8orf88,False
ENSG00000253251,CTC-534A2.2,False
ENSG00000253276,CCDC71L,False
ENSG00000253293,HOXA10,False
ENSG00000253304,TMEM200B,False
ENSG00000253305,PCDHGB6,False
ENSG00000253313,C1orf210,False
ENSG00000253368,TRNP1,False
ENSG00000253457,SMIM18,False
ENSG00000253506,NACA2,False
ENSG00000253626,EIF5AL1,False
ENSG00000253710,ALG11,False
ENSG00000253719,ATXN7L3B,False
ENSG00000253729,PRKDC,False
ENSG00000253797,UTP14C,False
ENSG00000253846,PCDHGA10,False
ENSG00000253953,PCDHGB4,False
ENSG00000253958,CLDN23,False
ENSG00000254004,ZNF260,False
ENSG00000254087,LYN,False
ENSG00000254093,PINX1,False
ENSG00000254122,PCDHGB7,False
ENSG00000254206,NPIPB11,False
ENSG00000254402,LRRC24,False
ENSG00000254413,CHKB-CPT1B,False
ENSG00000254415,SIGLEC14,False
ENSG00000254469,RP11-849H4.2,False
ENSG00000254470,AP5B1,False
ENSG00000254505,CHMP4A,False
ENSG00000254521,SIGLEC12,False
ENSG00000254535,PABPC4L,False
ENSG00000254536,RP11-108K14.8,False
ENSG00000254585,MAGEL2,False
ENSG00000254598,CSNK2A3,False
ENSG00000254685,FPGT,False
ENSG00000254692,TM9SF1,False
ENSG00000254709,IGLL5,False
ENSG00000254726,MEX3A,False
ENSG00000254772,EEF1G,False
ENSG00000254788,CKLF-CMTM1,False
ENSG00000254827,SLC22A18AS,False
ENSG00000254852,NPIPA2,False
ENSG00000254858,MPV17L2,False
ENSG00000254870,ATP6V1G2-DDX39B,False
ENSG00000254901,MEF2BNB,False
ENSG00000254979,RP11-872D17.8,False
ENSG00000254986,DPP3,False
ENSG00000254996,ANKHD1-EIF4EBP3,False
ENSG00000254999,BRK1,False
ENSG00000255071,SAA2-SAA4,False
ENSG00000255072,PIGY,False
ENSG00000255104,ZNF286A,False
ENSG00000255112,CHMP1B,False
ENSG00000255150,EID3,False
ENSG00000255152,MSH5-SAPCD1,False
ENSG00000255154,RPP14,False
ENSG00000255302,EID1,False
ENSG00000255330,SOGA3,False
ENSG00000255359,CCDC179,False
ENSG00000255398,HCAR3,False
ENSG00000255408,PCDHA3,False
ENSG00000255423,EBLN2,False
ENSG00000255524,NPIPB8,False
ENSG00000255529,POLR2M,False
ENSG00000255561,FDXACB1,False
ENSG00000255587,RAB44,False
ENSG00000255639,RP11-234B24.6,False
ENSG00000255641,NKG2-E,False
ENSG00000255690,TRIL,False
ENSG00000255730,CTC-435M10.3,False
ENSG00000255767,RP13-512J5.1,False
ENSG00000255819,KLRC4-KLRK1,False
ENSG00000255823,MTRNR2L8,False
ENSG00000255833,TIFAB,False
ENSG00000255837,TAS2R20,False
ENSG00000255974,CYP2A6,False
ENSG00000256043,CTSO,False
ENSG00000256053,APOPT1,False
ENSG00000256060,TRAPPC2P1,False
ENSG00000256087,ZNF432,False
ENSG00000256162,SMLR1,False
ENSG00000256223,ZNF10,False
ENSG00000256229,ZNF486,False
ENSG00000256235,SMIM3,False
ENSG00000256269,HMBS,False
ENSG00000256294,ZNF225,False
ENSG00000256436,TAS2R31,False
ENSG00000256453,DND1,False
ENSG00000256463,SALL3,False
ENSG00000256500,KLC1,False
ENSG00000256514,AP003419.11,False
ENSG00000256525,POLG2,False
ENSG00000256591,RP11-286N22.8,False
ENSG00000256618,MTRNR2L1,False
ENSG00000256646,PSMA2,False
ENSG00000256660,CLEC12B,False
ENSG00000256683,ZNF350,False
ENSG00000256771,ZNF253,False
ENSG00000256812,CAPNS2,False
ENSG00000256861,RP11-512M8.5,False
ENSG00000256870,SLC5A8,False
ENSG00000256980,KHDC1L,False
ENSG00000257017,HP,False
ENSG00000257093,KIAA1147,False
ENSG00000257103,LSM14A,False
ENSG00000257108,NHLRC4,False
ENSG00000257207,LIMS3,False
ENSG00000257218,GATC,False
ENSG00000257315,ZBED6,False
ENSG00000257335,MGAM,False
ENSG00000257341,CRIP1,False
ENSG00000257365,FNTB,False
ENSG00000257411,RP11-603J24.9,False
ENSG00000257446,ZNF878,False
ENSG00000257591,ZNF625,False
ENSG00000257594,GALNT4,False
ENSG00000257704,INAFM1,False
ENSG00000257727,CNPY2,False
ENSG00000257923,CUX1,False
ENSG00000257949,TEN1,False
ENSG00000257950,P2RX5-TAX1BP3,False
ENSG00000258130,RP11-347C12.3,False
ENSG00000258150,RP11-345J4.3,False
ENSG00000258223,PRSS58,False
ENSG00000258227,CLEC5A,False
ENSG00000258289,CHURC1,False
ENSG00000258311,BLOC1S1,False
ENSG00000258366,RTEL1,False
ENSG00000258405,ZNF578,False
ENSG00000258429,PDF,False
ENSG00000258436,RNASE12,False
ENSG00000258472,RP11-192H23.4,False
ENSG00000258484,SPESP1,False
ENSG00000258555,SPECC1L-ADORA2A,False
ENSG00000258659,TRIM34,False
ENSG00000258691,RP11-404P21.8,False
ENSG00000258713,C20orf141,False
ENSG00000258818,RNASE4,False
ENSG00000258838,ERCC6-PGBD3,False
ENSG00000258941,RP11-407N17.3,False
ENSG00000258947,TUBB3,False
ENSG00000258986,TMEM179,False
ENSG00000259024,TVP23C-CDRT4,False
ENSG00000259030,FPGT-TNNI3K,False
ENSG00000259040,BLOC1S5-TXNDC5,False
ENSG00000259060,RNASE11,False
ENSG00000259075,POC1B-GALNT4,False
ENSG00000259120,SMIM6,False
ENSG00000259132,RP11-298I3.5,False
ENSG00000259171,RNASE4,False
ENSG00000259207,ITGB3,False
ENSG00000259288,PAK6,False
ENSG00000259316,CTD-2116N17.1,False
ENSG00000259399,TGIF2-C20orf24,False
ENSG00000259431,THTPA,False
ENSG00000259494,MRPL46,True
ENSG00000259680,RP11-812E19.9,False
ENSG00000259803,SLC22A31,False
ENSG00000259823,LYPD8,False
ENSG00000259956,RBM15B,False
ENSG00000260001,TGFBR3L,False
ENSG00000260027,HOXB7,False
ENSG00000260092,RP11-77K12.7,False
ENSG00000260220,MGC50722,False
ENSG00000260230,FRRS1L,False
ENSG00000260238,PMF1-BGLAP,False
ENSG00000260286,C6orf229,False
ENSG00000260314,MRC1,False
ENSG00000260325,HSPB9,False
ENSG00000260428,SCX,False
ENSG00000260456,C16orf95,False
ENSG00000260548,RP6-24A23.6,False
ENSG00000260914,RP11-343C2.11,False
ENSG00000260916,CCPG1,False
ENSG00000261052,SULT1A3,False
ENSG00000261115,TMEM178B,False
ENSG00000261147,RP11-697E2.6,False
ENSG00000261150,EPPK1,False
ENSG00000261190,C16orf97,False
ENSG00000261221,ZNF865,False
ENSG00000261236,BOP1,False
ENSG00000261371,PECAM1,False
ENSG00000261408,TEN1-CDK3,False
ENSG00000261587,TMEM249,False
ENSG00000261594,TPBGL,False
ENSG00000261603,PRSS46,False
ENSG00000261609,GAN,False
ENSG00000261611,ZNF23,False
ENSG00000261667,RP11-520P18.5,False
ENSG00000261678,SCRT1,False
ENSG00000261701,HPR,False
ENSG00000261739,GOLGA8S,False
ENSG00000261740,RP11-345J4.5,False
ENSG00000261787,TCF24,False
ENSG00000261796,ISY1-RAB43,False
ENSG00000261884,CTC-479C5.12,False
ENSG00000262180,OCLM,False
ENSG00000262246,CORO7,False
ENSG00000262304,TRPV1,False
ENSG00000262406,MMP12,False
ENSG00000262655,SPON1,False
ENSG00000262664,OVCA2,False
ENSG00000262814,MRPL12,True
ENSG00000262874,C19orf84,False
ENSG00000262919,FAM58A,False
ENSG00000263001,GTF2I,False
ENSG00000263002,ZNF234,False
ENSG00000263136,PAGR1,False
ENSG00000263155,MYZAP,False
ENSG00000263264,CTB-133G6.1,False
ENSG00000263465,SRSF8,False
ENSG00000263528,IKBKE,False
ENSG00000263563,UBBP4,False
ENSG00000263639,MSMB,False
ENSG00000263761,GDF2,False
ENSG00000263956,NBPF11,False
ENSG00000263961,C1orf186,False
ENSG00000264230,ANXA8L1,False
ENSG00000264343,NOTCH2NL,False
ENSG00000264364,DYNLL2,False
ENSG00000264522,OTUD7B,False
ENSG00000264813,ACE,False
ENSG00000265107,GJA5,False
ENSG00000265190,ANXA8,False
ENSG00000265241,RBM8A,False
ENSG00000265303,CTD-2510F5.6,False
ENSG00000265354,TIMM23,False
ENSG00000265491,RNF115,False
ENSG00000265590,AP000275.65,False
ENSG00000265681,RPL17,True
ENSG00000265763,ZNF488,False
ENSG00000265808,SEC22B,False
ENSG00000265817,FSBP,False
ENSG00000265972,TXNIP,False
ENSG00000266028,SRGAP2,False
ENSG00000266074,BAHCC1,False
ENSG00000266094,RASSF5,False
ENSG00000266173,STRADA,False
ENSG00000266265,KLF14,False
ENSG00000266338,NBPF15,False
ENSG00000266412,NCOA4,False
ENSG00000266472,MRPS21,True
ENSG00000266524,GDF10,False
ENSG00000266964,FXYD1,False
ENSG00000266967,AARSD1,False
ENSG00000267001,AC006538.4,False
ENSG00000267041,ZNF850,False
ENSG00000267059,UQCR11,False
ENSG00000267060,PTGES3L,False
ENSG00000267127,RP11-795F19.5,False
ENSG00000267206,LCN6,False
ENSG00000267281,RP11-793H13.10,False
ENSG00000267303,CTD-2369P2.12,False
ENSG00000267368,UPK3BL,False
ENSG00000267385,CTB-50L17.14,False
ENSG00000267496,FAM215A,False
ENSG00000267508,ZNF285,False
ENSG00000267534,S1PR2,False
ENSG00000267561,RP5-1052I5.2,False
ENSG00000267673,FDX1L,False
ENSG00000267680,ZNF224,False
ENSG00000267795,SMIM22,False
ENSG00000267796,LIN37,False
ENSG00000267855,NDUFA7,False
ENSG00000268043,NBPF12,False
ENSG00000268089,GABRQ,False
ENSG00000268104,SLC6A14,False
ENSG00000268182,SMIM17,False
ENSG00000268187,AC118758.1,False
ENSG00000268350,FAM156A,False
ENSG00000268629,TEX13A,False
ENSG00000268790,CTC-429P9.4,False
ENSG00000268861,CTD-2207O23.3,False
ENSG00000268940,CT45A1,False
ENSG00000268988,SPANXN2,False
ENSG00000269028,MTRNR2L12,False
ENSG00000269058,CALR3,False
ENSG00000269067,ZNF728,False
ENSG00000269113,TRABD2B,False
ENSG00000269190,FBXO17,False
ENSG00000269226,TMSB15A,False
ENSG00000269313,MAGIX,False
ENSG00000269335,IKBKG,False
ENSG00000269343,ZNF587B,False
ENSG00000269404,SPIB,False
ENSG00000269556,TMEM185A,False
ENSG00000269586,CT45A5,False
ENSG00000269693,CTD-2192J16.20,False
ENSG00000269711,CTD-3214H19.16,False
ENSG00000269713,NBPF9,False
ENSG00000269743,SLC25A53,False
ENSG00000269858,EGLN2,False
ENSG00000269897,COMMD3-BMI1,False
ENSG00000269905,TFDP2,False
ENSG00000269920,RP11-690P14.4,False
ENSG00000269948,RP11-248J23.6,False
ENSG00000269955,LUC7L2,False
ENSG00000269964,MEI4,False
ENSG00000270011,ZNF559-ZNF177,False
ENSG00000270099,RP11-248J23.7,False
ENSG00000270136,MINOS1-NBL1,False
ENSG00000270299,RP5-850E9.3,False
ENSG00000270629,NBPF14,False
ENSG00000270647,TAF15,False
ENSG00000270765,GAS2L2,False
ENSG00000270800,RPS10-NUDT3,True
ENSG00000270806,C17orf50,False
ENSG00000270885,RASL10B,False
ENSG00000271092,TMEM56-RWDD3,False
ENSG00000271303,SRXN1,False
ENSG00000271321,CTAGE6,False
ENSG00000271383,NBPF14,False
ENSG00000271425,NBPF10,False
ENSG00000271447,MMP28,False
ENSG00000271503,CCL5,False
ENSG00000271601,LIX1L,False
ENSG00000271605,MILR1,False
ENSG00000271723,MROH7-TTC4,False
ENSG00000271741,RP11-244H3.4,False
ENSG00000272031,ANKRD34A,False
ENSG00000272047,GTF2H5,False
ENSG00000272196,HIST2H2AA4,False
ENSG00000272325,NUDT3,False
ENSG00000272333,KMT2B,False
ENSG00000272391,POM121C,False
ENSG00000272398,CD24,False
ENSG00000272414,FAM47E-STBD1,False
ENSG00000272514,C6orf165,False
ENSG00000272573,MUSTN1,False
ENSG00000272602,ZNF595,False
ENSG00000272636,DOC2B,False
ENSG00000272674,PCDHB16,False
ENSG00000272752,STAG3L5P-PVRIG2P-PILRB,False
ENSG00000272886,DCP1A,False
ENSG00000272916,RP11-574K11.31,False
ENSG00000272921,RP11-500M8.7,False
ENSG00000272980,CCR6,False
ENSG00000273047,RP4-583P15.14,False
ENSG00000273079,GRIN2B,False
ENSG00000273111,LYPD4,False
ENSG00000273136,CH17-3B23.1,False
ENSG00000273154,RP4-583P15.15,False
ENSG00000273170,ANKRD18A,False
ENSG00000273173,SNURF,False
ENSG00000273259,SERPINA3,False
ENSG00000273294,C1QTNF3-AMACR,False
ENSG00000273559,CWC25,False
ENSG00000273604,C17orf96,False
ENSG00000273611,ZNHIT3,False
ENSG00000273706,LHX1,False
ENSG00000273749,CYFIP1,False
ENSG00000273802,HIST1H2BG,False
